Specimen properties : Specimen label,"2C"
Test : Rate 1,"1.00000",mm/min
Specimen properties : Thickness,"7.83000",mm
Specimen properties : Width,"8.99000",mm
Specimen properties : Support span,"32.00000",mm
Specimen properties : Fixture type,3-point
Specimen notes : Specimen note 1,""
General : End date,"Thursday, March 27, 2025 9:10:39 PM"

Time,Extension,Load,Flexure strain (Extension),Flexure stress,Flexure extension
(s),(mm),(N),(mm/mm),(MPa),(mm)
"31.30000","0.52063","603.61389","0.02388","52.56749","0.52056"
"31.40000","0.52203","604.47913","0.02395","52.64284","0.52197"
"31.50000","0.52345","605.66003","0.02401","52.74569","0.52339"
"31.60000","0.52522","607.56964","0.02409","52.91199","0.52516"
"31.70000","0.52706","609.72125","0.02418","53.09937","0.52700"
"31.80000","0.52850","610.81622","0.02424","53.19473","0.52844"
"31.90000","0.53008","612.33978","0.02432","53.32741","0.53002"
"32.00000","0.53233","615.67145","0.02442","53.61756","0.53227"
"32.10000","0.53365","616.31885","0.02448","53.67394","0.53359"
"32.20000","0.53508","617.45599","0.02455","53.77297","0.53502"
"32.30000","0.53691","619.60291","0.02463","53.95994","0.53684"
"32.40000","0.53875","621.67084","0.02471","54.14003","0.53869"
"32.50000","0.54021","622.95728","0.02478","54.25207","0.54015"
"32.60000","0.54175","624.32434","0.02485","54.37112","0.54169"
"32.70000","0.54395","627.42999","0.02495","54.64159","0.54389"
"32.80000","0.54529","628.09845","0.02501","54.69980","0.54523"
"32.90000","0.54679","629.56708","0.02508","54.82770","0.54673"
"33.00000","0.54868","631.91919","0.02517","55.03254","0.54862"
"33.10000","0.55034","633.40051","0.02525","55.16154","0.55027"
"33.20000","0.55182","634.59302","0.02531","55.26540","0.55176"
"33.30000","0.55347","636.43561","0.02539","55.42587","0.55341"
"33.40000","0.55564","639.27142","0.02549","55.67283","0.55558"
"33.50000","0.55697","640.07660","0.02555","55.74295","0.55691"
"33.60000","0.55844","641.06213","0.02562","55.82878","0.55838"
"33.70000","0.56036","643.64386","0.02571","56.05362","0.56030"
"33.80000","0.56197","645.01611","0.02578","56.17313","0.56191"
"33.90000","0.56346","646.33618","0.02585","56.28809","0.56340"
"34.00000","0.56520","648.21442","0.02593","56.45166","0.56514"
"34.10000","0.56725","650.86719","0.02602","56.68268","0.56719"
"34.20000","0.56864","651.78687","0.02609","56.76278","0.56857"
"34.30000","0.57009","652.90820","0.02615","56.86043","0.57003"
"34.40000","0.57202","655.35101","0.02624","57.07317","0.57196"
"34.50000","0.57356","656.63647","0.02631","57.18512","0.57350"
"34.60000","0.57510","658.00140","0.02638","57.30399","0.57504"
"34.70000","0.57698","660.21875","0.02647","57.49709","0.57692"
"34.80000","0.57885","662.47656","0.02655","57.69372","0.57879"
"34.90000","0.58025","663.34357","0.02662","57.76923","0.58018"
"35.00000","0.58175","664.63220","0.02669","57.88145","0.58169"
"35.10000","0.58377","667.20697","0.02678","58.10568","0.58371"
"35.20000","0.58527","668.34723","0.02685","58.20498","0.58521"
"35.30000","0.58675","669.50470","0.02692","58.30579","0.58669"
"35.40000","0.58869","671.97180","0.02701","58.52064","0.58862"
"35.50000","0.59046","673.72382","0.02709","58.67322","0.59040"
"35.60000","0.59192","674.82477","0.02715","58.76910","0.59185"
"35.70000","0.59350","676.45972","0.02723","58.91148","0.59344"
"35.80000","0.59542","678.58484","0.02731","59.09656","0.59536"
"35.90000","0.59687","679.69568","0.02738","59.19330","0.59681"
"36.00000","0.59841","681.09314","0.02745","59.31500","0.59835"
"36.10000","0.60051","683.98370","0.02755","59.56673","0.60045"
"36.20000","0.60211","685.11615","0.02762","59.66536","0.60205"
"36.30000","0.60355","686.10712","0.02769","59.75166","0.60349"
"36.40000","0.60513","687.66919","0.02776","59.88770","0.60506"
"36.50000","0.60715","690.11188","0.02785","60.10042","0.60709"
"36.60000","0.60854","691.01398","0.02792","60.17899","0.60848"
"36.70000","0.61004","692.29004","0.02799","60.29012","0.60998"
"36.80000","0.61223","695.20752","0.02809","60.54419","0.61216"
"36.90000","0.61377","696.39612","0.02816","60.64771","0.61371"
"37.00000","0.61521","697.40399","0.02822","60.73548","0.61515"
"37.10000","0.61684","699.03796","0.02830","60.87778","0.61678"
"37.20000","0.61870","701.04797","0.02838","61.05283","0.61864"
"37.30000","0.62021","702.16217","0.02845","61.14986","0.62014"
"37.40000","0.62174","703.58466","0.02852","61.27374","0.62168"
"37.50000","0.62392","706.52795","0.02862","61.53006","0.62386"
"37.60000","0.62536","707.29767","0.02869","61.59710","0.62530"
"37.70000","0.62680","708.47711","0.02875","61.69981","0.62674"
"37.80000","0.62861","710.49518","0.02884","61.87556","0.62854"
"37.90000","0.63038","712.27325","0.02892","62.03041","0.63032"
"38.00000","0.63183","713.33221","0.02898","62.12263","0.63176"
"38.10000","0.63337","714.65588","0.02906","62.23791","0.63330"
"38.20000","0.63560","717.82629","0.02916","62.51402","0.63554"
"38.30000","0.63703","718.58691","0.02922","62.58025","0.63696"
"38.40000","0.63848","719.58850","0.02929","62.66748","0.63841"
"38.50000","0.64027","721.56012","0.02937","62.83918","0.64021"
"38.60000","0.64203","723.39691","0.02945","62.99915","0.64197"
"38.70000","0.64347","724.24152","0.02952","63.07270","0.64341"
"38.80000","0.64511","725.86414","0.02959","63.21401","0.64505"
"38.90000","0.64732","728.85065","0.02970","63.47410","0.64726"
"39.00000","0.64864","729.31030","0.02976","63.51413","0.64858"
"39.10000","0.65007","730.32861","0.02982","63.60281","0.65001"
"39.20000","0.65205","732.75922","0.02991","63.81449","0.65198"
"39.30000","0.65368","734.27057","0.02999","63.94611","0.65362"
"39.40000","0.65513","735.10291","0.03005","64.01860","0.65507"
"39.50000","0.65681","736.83203","0.03013","64.16918","0.65674"
"39.60000","0.65893","739.64807","0.03023","64.41443","0.65887"
"39.70000","0.66031","740.33942","0.03029","64.47463","0.66024"
"39.80000","0.66177","741.34491","0.03036","64.56220","0.66171"
"39.90000","0.66370","743.59314","0.03045","64.75800","0.66364"
"40.00000","0.66528","744.79700","0.03052","64.86284","0.66522"
"40.10000","0.66678","745.97711","0.03059","64.96561","0.66672"
