Specimen properties : Specimen label,"F4"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"5.42",mm
Specimen properties : Width,"13.48",mm
Maximum Load : Maximum Load,"758.8",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"22977500106.65960",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"28.70000","0.47649","283.18396","0.53633","-0.60070","0.00336","77.23318"
"28.80000","0.47797","283.93207","0.53775","-0.59927","0.00337","77.43722"
"28.90000","0.47947","284.70407","0.53919","-0.59783","0.00338","77.64777"
"29.00000","0.48140","285.69733","0.54104","-0.59598","0.00339","77.91866"
"29.10000","0.48323","286.66385","0.54280","-0.59423","0.00341","78.18226"
"29.20000","0.48460","287.29544","0.54413","-0.59290","0.00341","78.35452"
"29.30000","0.48617","288.04138","0.54563","-0.59139","0.00342","78.55795"
"29.40000","0.48813","289.05594","0.54752","-0.58950","0.00343","78.83466"
"29.50000","0.48961","289.78937","0.54894","-0.58809","0.00344","79.03468"
"29.60000","0.49112","290.60468","0.55039","-0.58664","0.00345","79.25704"
"29.70000","0.49317","291.75504","0.55236","-0.58466","0.00347","79.57079"
"29.80000","0.49485","292.51471","0.55400","-0.58303","0.00348","79.77797"
"29.90000","0.49625","293.15225","0.55535","-0.58167","0.00348","79.95185"
"30.00000","0.49785","293.92355","0.55690","-0.58013","0.00349","80.16221"
"30.10000","0.49977","295.00549","0.55875","-0.57828","0.00351","80.45729"
"30.20000","0.50124","295.64282","0.56018","-0.57685","0.00351","80.63110"
"30.30000","0.50280","296.41449","0.56169","-0.57534","0.00352","80.84157"
"30.40000","0.50492","297.50961","0.56373","-0.57330","0.00354","81.14024"
"30.50000","0.50646","298.39630","0.56521","-0.57182","0.00355","81.38206"
"30.60000","0.50790","298.97528","0.56661","-0.57042","0.00355","81.53997"
"30.70000","0.50954","299.76031","0.56820","-0.56883","0.00356","81.75407"
"30.80000","0.51148","300.80115","0.57007","-0.56696","0.00358","82.03794"
"30.90000","0.51290","301.38861","0.57145","-0.56557","0.00358","82.19817"
"31.00000","0.51441","302.18140","0.57291","-0.56411","0.00359","82.41438"
"31.10000","0.51659","303.38022","0.57501","-0.56202","0.00361","82.74134"
"31.20000","0.51810","304.08981","0.57646","-0.56056","0.00362","82.93487"
"31.30000","0.51955","304.74472","0.57788","-0.55915","0.00363","83.11348"
"31.40000","0.52131","305.72302","0.57957","-0.55746","0.00364","83.38029"
"31.50000","0.52305","306.50684","0.58126","-0.55577","0.00365","83.59406"
"31.60000","0.52453","307.11777","0.58270","-0.55433","0.00366","83.76069"
"31.70000","0.52613","307.99136","0.58424","-0.55278","0.00367","83.99894"
"31.80000","0.52832","309.28070","0.58634","-0.55069","0.00368","84.35059"
"31.90000","0.52972","309.77383","0.58771","-0.54931","0.00369","84.48508"
"32.00000","0.53117","310.55844","0.58911","-0.54792","0.00370","84.69907"
"32.10000","0.53295","311.41306","0.59083","-0.54619","0.00371","84.93214"
"32.20000","0.53479","312.39728","0.59261","-0.54442","0.00372","85.20058"
"32.30000","0.53619","312.98740","0.59396","-0.54306","0.00373","85.36152"
"32.40000","0.53780","313.79053","0.59552","-0.54151","0.00374","85.58056"
"32.50000","0.54006","315.13199","0.59769","-0.53934","0.00375","85.94642"
"32.60000","0.54138","315.54074","0.59899","-0.53804","0.00376","86.05789"
"32.70000","0.54285","316.41040","0.60039","-0.53663","0.00377","86.29508"
"32.80000","0.54467","317.23593","0.60216","-0.53487","0.00378","86.52023"
"32.90000","0.54634","318.08481","0.60378","-0.53325","0.00379","86.75174"
"33.00000","0.54786","318.75299","0.60525","-0.53178","0.00380","86.93398"
"33.10000","0.54955","319.59979","0.60688","-0.53015","0.00381","87.16492"
"33.20000","0.55163","320.79535","0.60888","-0.52815","0.00382","87.49099"
"33.30000","0.55300","321.28973","0.61022","-0.52681","0.00383","87.62582"
"33.40000","0.55450","321.97858","0.61167","-0.52535","0.00384","87.81370"
"33.50000","0.55645","323.00555","0.61355","-0.52347","0.00385","88.09379"
"33.60000","0.55799","323.83026","0.61504","-0.52199","0.00386","88.31871"
"33.70000","0.55945","324.45459","0.61646","-0.52057","0.00387","88.48898"
"33.80000","0.56123","325.40405","0.61817","-0.51886","0.00388","88.74793"
"33.90000","0.56327","326.39731","0.62015","-0.51688","0.00389","89.01882"
