Specimen properties : Specimen label,"G4"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.01",mm
Specimen properties : Width,"13.45",mm
Maximum Load : Maximum Load,"1013",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"56344381149.37130",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"28.40000","0.47126","264.34619","0.50485","-0.60448","0.00234","132.00360"
"28.50000","0.47326","265.50232","0.50676","-0.60257","0.00235","132.58093"
"28.60000","0.47504","266.36963","0.50847","-0.60086","0.00236","133.01402"
"28.70000","0.47643","266.92679","0.50981","-0.59951","0.00237","133.29225"
"28.80000","0.47799","267.85495","0.51131","-0.59802","0.00237","133.75574"
"28.90000","0.47993","268.75021","0.51318","-0.59614","0.00238","134.20279"
"29.00000","0.48140","269.48465","0.51459","-0.59473","0.00239","134.56953"
"29.10000","0.48296","270.29227","0.51609","-0.59324","0.00240","134.97282"
"29.20000","0.48506","271.46399","0.51810","-0.59123","0.00240","135.55794"
"29.30000","0.48662","272.15552","0.51961","-0.58972","0.00241","135.90326"
"29.40000","0.48807","272.82043","0.52100","-0.58832","0.00242","136.23529"
"29.50000","0.48968","273.65616","0.52255","-0.58678","0.00243","136.65262"
"29.60000","0.49165","274.64468","0.52444","-0.58488","0.00243","137.14624"
"29.70000","0.49308","275.23389","0.52583","-0.58350","0.00244","137.44048"
"29.80000","0.49458","275.98535","0.52727","-0.58206","0.00245","137.81572"
"29.90000","0.49675","277.19147","0.52935","-0.57998","0.00246","138.41800"
"30.00000","0.49826","277.93286","0.53080","-0.57853","0.00246","138.78822"
"30.10000","0.49972","278.81833","0.53220","-0.57713","0.00247","139.23039"
"30.20000","0.50145","279.47632","0.53388","-0.57545","0.00248","139.55896"
"30.30000","0.50321","280.48303","0.53556","-0.57377","0.00249","140.06168"
"30.40000","0.50470","281.14825","0.53699","-0.57233","0.00249","140.39386"
"30.50000","0.50629","281.98969","0.53852","-0.57081","0.00250","140.81404"
"30.60000","0.50848","283.04105","0.54063","-0.56870","0.00251","141.33905"
"30.70000","0.50989","283.81177","0.54198","-0.56734","0.00252","141.72391"
"30.80000","0.51136","284.46490","0.54340","-0.56593","0.00252","142.05006"
"30.90000","0.51309","285.40878","0.54506","-0.56427","0.00253","142.52139"
"31.00000","0.51495","286.31754","0.54685","-0.56248","0.00254","142.97519"
"31.10000","0.51635","286.96338","0.54820","-0.56113","0.00254","143.29770"
"31.20000","0.51793","287.75626","0.54972","-0.55960","0.00255","143.69362"
"31.30000","0.52021","288.89783","0.55191","-0.55742","0.00256","144.26367"
"31.40000","0.52156","289.63840","0.55320","-0.55613","0.00257","144.63348"
"31.50000","0.52301","290.36136","0.55460","-0.55472","0.00257","144.99451"
"31.60000","0.52481","291.28693","0.55633","-0.55299","0.00258","145.45670"
"31.70000","0.52652","292.17798","0.55799","-0.55134","0.00259","145.90166"
"31.80000","0.52803","292.90967","0.55945","-0.54988","0.00260","146.26703"
"31.90000","0.52969","293.70551","0.56105","-0.54827","0.00260","146.66443"
"32.00000","0.53179","294.96017","0.56307","-0.54625","0.00261","147.29097"
"32.10000","0.53317","295.47943","0.56441","-0.54492","0.00262","147.55026"
"32.20000","0.53466","296.18457","0.56586","-0.54347","0.00263","147.90237"
"32.30000","0.53659","297.12430","0.56773","-0.54160","0.00263","148.37164"
"32.40000","0.53818","297.95078","0.56926","-0.54007","0.00264","148.78435"
"32.50000","0.53963","298.74182","0.57066","-0.53867","0.00265","149.17937"
"32.60000","0.54136","299.65048","0.57232","-0.53700","0.00266","149.63312"
"32.70000","0.54345","300.67746","0.57435","-0.53497","0.00267","150.14594"
"32.80000","0.54484","301.38077","0.57569","-0.53363","0.00267","150.49715"
"32.90000","0.54633","302.09457","0.57713","-0.53219","0.00268","150.85359"
"33.00000","0.54823","303.04318","0.57897","-0.53036","0.00269","151.32729"
"33.10000","0.54982","303.88690","0.58050","-0.52883","0.00269","151.74861"
"33.20000","0.55129","304.55707","0.58193","-0.52739","0.00270","152.08325"
"33.30000","0.55311","305.50491","0.58369","-0.52564","0.00271","152.55658"
"33.40000","0.55511","306.47549","0.58562","-0.52371","0.00272","153.04124"
