Specimen properties : Specimen label,"F2"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.67",mm
Specimen properties : Width,"14.37",mm
Maximum Load : Maximum Load,"1339",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"49183102090.80060",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"27.10000","0.44973","307.54401","0.39931","-0.62916","0.00216","105.98404"
"27.20000","0.45128","308.49826","0.40080","-0.62767","0.00217","106.31289"
"27.30000","0.45351","310.17004","0.40292","-0.62555","0.00218","106.88902"
"27.40000","0.45488","311.18298","0.40422","-0.62425","0.00218","107.23808"
"27.50000","0.45634","312.23688","0.40561","-0.62286","0.00219","107.60127"
"27.60000","0.45812","313.39758","0.40731","-0.62116","0.00220","108.00127"
"27.70000","0.45991","314.87128","0.40900","-0.61947","0.00221","108.50912"
"27.80000","0.46139","315.93826","0.41041","-0.61806","0.00222","108.87682"
"27.90000","0.46297","317.09991","0.41192","-0.61656","0.00223","109.27715"
"28.00000","0.46519","318.66980","0.41402","-0.61445","0.00224","109.81815"
"28.10000","0.46657","319.65216","0.41534","-0.61313","0.00224","110.15668"
"28.20000","0.46799","320.67172","0.41669","-0.61178","0.00225","110.50804"
"28.30000","0.46982","322.01367","0.41844","-0.61003","0.00226","110.97050"
"28.40000","0.47148","323.32089","0.42001","-0.60846","0.00227","111.42098"
"28.50000","0.47301","324.35562","0.42147","-0.60700","0.00228","111.77757"
"28.60000","0.47470","325.66434","0.42307","-0.60540","0.00229","112.22857"
"28.70000","0.47680","327.08905","0.42508","-0.60339","0.00230","112.71954"
"28.80000","0.47817","328.18594","0.42637","-0.60210","0.00230","113.09755"
"28.90000","0.47964","329.24109","0.42778","-0.60070","0.00231","113.46117"
"29.00000","0.48154","330.59604","0.42958","-0.59889","0.00232","113.92810"
"29.10000","0.48319","331.92432","0.43115","-0.59733","0.00233","114.38584"
"29.20000","0.48465","332.85400","0.43254","-0.59593","0.00234","114.70623"
"29.30000","0.48636","334.29395","0.43415","-0.59432","0.00235","115.20245"
"29.40000","0.48840","335.65326","0.43611","-0.59237","0.00236","115.67089"
"29.50000","0.48983","336.65906","0.43747","-0.59101","0.00236","116.01750"
"29.60000","0.49136","337.86816","0.43892","-0.58956","0.00237","116.43418"
"29.70000","0.49327","339.34399","0.44073","-0.58774","0.00238","116.94277"
"29.80000","0.49478","340.26611","0.44217","-0.58630","0.00239","117.26054"
"29.90000","0.49630","341.47391","0.44361","-0.58486","0.00240","117.67677"
"30.00000","0.49822","342.88715","0.44544","-0.58303","0.00241","118.16380"
"30.10000","0.50008","344.28311","0.44721","-0.58126","0.00242","118.64486"
"30.20000","0.50148","345.24121","0.44855","-0.57992","0.00242","118.97504"
"30.30000","0.50296","346.39294","0.44996","-0.57851","0.00243","119.37194"
"30.40000","0.50497","347.82263","0.45188","-0.57660","0.00244","119.86463"
"30.50000","0.50647","348.89282","0.45331","-0.57516","0.00245","120.23344"
"30.60000","0.50795","350.02118","0.45471","-0.57376","0.00246","120.62228"
"30.70000","0.50993","351.39941","0.45661","-0.57186","0.00247","121.09724"
"30.80000","0.51174","352.85764","0.45832","-0.57015","0.00248","121.59976"
"30.90000","0.51313","353.80988","0.45966","-0.56881","0.00248","121.92792"
"31.00000","0.51466","354.86624","0.46112","-0.56735","0.00249","122.29196"
"31.10000","0.51658","356.52493","0.46293","-0.56554","0.00250","122.86356"
"31.20000","0.51811","357.47327","0.46440","-0.56407","0.00251","123.19038"
"31.30000","0.51962","358.66040","0.46583","-0.56264","0.00252","123.59948"
"31.40000","0.52168","360.09552","0.46780","-0.56067","0.00253","124.09404"
"31.50000","0.52330","361.24368","0.46935","-0.55912","0.00254","124.48972"
"31.60000","0.52473","362.28546","0.47071","-0.55776","0.00254","124.84872"
"31.70000","0.52640","363.44882","0.47230","-0.55617","0.00255","125.24964"
"31.80000","0.52830","365.05038","0.47411","-0.55437","0.00256","125.80156"
"31.90000","0.52973","366.01270","0.47547","-0.55300","0.00257","126.13319"
"32.00000","0.53120","367.03317","0.47687","-0.55160","0.00258","126.48486"
"32.10000","0.53338","368.77060","0.47894","-0.54953","0.00259","127.08360"
"32.20000","0.53496","370.06802","0.48044","-0.54803","0.00260","127.53071"
"32.30000","0.53641","370.93170","0.48183","-0.54664","0.00260","127.82835"
"32.40000","0.53808","372.17563","0.48342","-0.54505","0.00261","128.25702"
"32.50000","0.53994","373.57220","0.48519","-0.54328","0.00262","128.73830"
"32.60000","0.54139","374.58707","0.48658","-0.54189","0.00263","129.08804"
"32.70000","0.54293","375.84070","0.48804","-0.54043","0.00264","129.52005"
"32.80000","0.54514","377.57019","0.49014","-0.53833","0.00265","130.11606"
"32.90000","0.54659","378.49243","0.49153","-0.53694","0.00266","130.43388"
"33.00000","0.54798","379.54428","0.49286","-0.53562","0.00266","130.79636"
"33.10000","0.54978","380.85233","0.49457","-0.53390","0.00267","131.24713"
"33.20000","0.55165","382.35538","0.49634","-0.53213","0.00268","131.76511"
"33.30000","0.55305","383.23865","0.49769","-0.53078","0.00269","132.06949"
"33.40000","0.55459","384.37915","0.49915","-0.52932","0.00270","132.46252"
"33.50000","0.55681","386.13120","0.50126","-0.52721","0.00271","133.06630"
"33.60000","0.55825","387.17661","0.50263","-0.52584","0.00272","133.42657"
"33.70000","0.55967","388.24686","0.50399","-0.52448","0.00272","133.79539"
"33.80000","0.56149","389.43842","0.50573","-0.52274","0.00273","134.20602"
"33.90000","0.56323","390.80786","0.50740","-0.52108","0.00274","134.67795"
