Time,Extension,Load,Compressive stress,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm/mm)
"29.20000","0.63088","11878.42676","244.42514","0.00631"
"29.30000","0.63287","11905.77930","244.98799","0.00633"
"29.40000","0.63471","11930.48730","245.49641","0.00635"
"29.50000","0.63738","11990.29004","246.72699","0.00637"
"29.60000","0.63916","12009.18164","247.11572","0.00639"
"29.70000","0.64146","12036.40137","247.67583","0.00641"
"29.80000","0.64380","12057.56152","248.11124","0.00644"
"29.90000","0.64551","12030.92383","247.56311","0.00646"
"30.00000","0.64817","11957.58691","246.05405","0.00648"
"30.10000","0.65016","11909.94434","245.07368","0.00650"
"30.20000","0.65211","11829.93164","243.42725","0.00652"
"30.25500","0.65377","11654.25391","239.81229","0.00654"
"30.25700","0.65383","11499.76953","236.63342","0.00654"
"30.25900","0.65390","11289.19336","232.30035","0.00654"
"30.26100","0.65396","11034.22461","227.05380","0.00654"
"30.26200","0.65399","10893.38965","224.15581","0.00654"
"30.26300","0.65402","10745.21582","221.10680","0.00654"
"30.26400","0.65405","10590.77051","217.92874","0.00654"
"30.26500","0.65409","10431.05371","214.64221","0.00654"
"30.26600","0.65412","10267.01074","211.26666","0.00654"
"30.26700","0.65416","10099.54980","207.82079","0.00654"
"30.26800","0.65419","9929.53223","204.32230","0.00654"
"30.26900","0.65423","9757.76562","200.78781","0.00654"
"30.27000","0.65427","9584.99805","197.23273","0.00654"
"30.27100","0.65431","9411.91797","193.67122","0.00654"
"30.27200","0.65436","9239.15137","190.11617","0.00654"
"30.27300","0.65440","9067.26074","186.57913","0.00654"
"30.27400","0.65445","8896.76270","183.07076","0.00654"
"30.27500","0.65449","8728.12793","179.60071","0.00654"
"30.27600","0.65454","8561.79199","176.17798","0.00655"
"30.27700","0.65459","8398.15625","172.81081","0.00655"
"30.27800","0.65464","8237.58301","169.50665","0.00655"
"30.27900","0.65470","8080.39209","166.27211","0.00655"
"30.28000","0.65475","7926.86572","163.11296","0.00655"
"30.28100","0.65481","7777.24365","160.03415","0.00655"
"30.28200","0.65487","7631.72656","157.03981","0.00655"
"30.28300","0.65493","7490.48389","154.13342","0.00655"
"30.28400","0.65499","7353.65576","151.31789","0.00655"
"30.28500","0.65505","7221.35547","148.59550","0.00655"
"30.28600","0.65511","7093.67188","145.96814","0.00655"
